;date;header;summary;link;protocol;domain;path;query;fragment;host_name;ip_address;CountryCode;CountryName;State;City;Longitude;Latitude;Asn;edges;Type;AdditionalData;IpAddress;header_context_true;summary_context_true
0;2020-12-12;Software Development Company - Secure Info Blog;Now the white collar workers are forced to work from home on a regular basis, attend meetings through different online meeting platforms from the confinement ...;https://www.secureinfo.in/blog/;https;www.secureinfo.in;/blog/;;;secureinfo.in;162.213.255.30;US;United States;California;Los Angeles;-118.42788696289062;34.037078857421875;22612.0;set();geolocation;{};162.213.255.30;Software Development Company - Secure Info Blog;Now the white collar workers are forced to work from home on a regular basis, attend meetings through different online meeting platforms from the confinement ...
1;2020-12-12;full stack network engineer - ASTICON NV;Dec 12, 2020 — ... software, and other related systems, performing disaster recovery operations, ... the future of work in a world where remote working will be the new normal. ... with a focus on networked systems and software development.;http://mail.asticonnv.com/rhodes-across-fwwnqb/full-stack-network-engineer-30cb18;http;mail.asticonnv.com;/rhodes-across-fwwnqb/full-stack-network-engineer-30cb18;;;asticonnv.com;209.188.87.242;US;United States;Florida;Jupiter;-80.13543701171875;26.93695068359375;32244.0;set();geolocation;{};209.188.87.242;full stack network engineer - ASTICON NV;Dec 12, 2020 — ... software, and other related systems, performing disaster recovery operations, ... the future of work in a world where remote working will be the new normal. ... with a focus on networked systems and software development.
2;2020-12-12;online certificate quiz - Charlotte Hubbard;Dec 12, 2020 — Free Online Certification Exams, Pass and Get Your Certificate, Explore Now Free Online Certification and Diploma Certificate Exams in Software ...;http://hubbardhive.com/wp-content/uploads/2018/a2ed945/online-certificate-quiz-16ad35;http;hubbardhive.com;/wp-content/uploads/2018/a2ed945/online-certificate-quiz-16ad35;;;hubbardhive.com;23.23.112.63;US;United States;Virginia;Ashburn;-77.47419738769531;39.043701171875;14618.0;set();geolocation;{};23.23.112.63;online certificate quiz - Charlotte Hubbard;Dec 12, 2020 — Free Online Certification Exams, Pass and Get Your Certificate, Explore Now Free Online Certification and Diploma Certificate Exams in Software ...
3;2020-12-12;Senior Software Architect - Microsoft Technologies (8-14 yrs ...;Dec 13, 2020 — SOFTWARE DEVELOPMENT | HYDERABAD, TELANGANA, INDIA Job Description: Senior Software Architect (This position is open for H1B ...;https://www.hirist.com/j/senior-software-architect-microsoft-technologies-8-14-yrs-691669.html?ref=googlejob;https;www.hirist.com;/j/senior-software-architect-microsoft-technologies-8-14-yrs-691669.html;ref=googlejob;;hirist.com;3.6.101.185;IN;India;Maharashtra;Powai;72.87770080566406;19.076000213623047;16509.0;set();geolocation;{};3.6.101.185;Senior Software Architect - Microsoft Technologies (8-14 yrs ...;Dec 13, 2020 — SOFTWARE DEVELOPMENT | HYDERABAD, TELANGANA, INDIA Job Description: Senior Software Architect (This position is open for H1B ...
4;2020-12-12;Off Grid | Hackaday;Dec 12, 2020 — But what happens if a natural disaster knocks out the local infrastructure? Sure some people will be able to fire up their radio if they need to reach ...;https://www.teststar.in/0793b8-i-am-an-iconoscope_tag/off-grid/;https;www.teststar.in;/0793b8-i-am-an-iconoscope_tag/off-grid/;;;teststar.in;46.17.175.115;LT;Lithuania;Vilnius;Vilnius;25.279699325561523;54.687198638916016;47583.0;set();geolocation;{};46.17.175.115;Off Grid | Hackaday;Dec 12, 2020 — But what happens if a natural disaster knocks out the local infrastructure? Sure some people will be able to fire up their radio if they need to reach ...
5;2020-12-12;cloud adoption by industry 2020 - Impexflowers;Dec 13, 2020 — Share on â€¦ Software engineers represent the largest cohort, ... 2 Cloud Adoption and Risk Report: Work from Home Edition So how does this affect ... the adoption of cloud for data backup/disaster recovery (63 per cent) and ...;https://impexflowers.com/la-croix-edihg/cloud-adoption-by-industry-2020-6dec62;https;impexflowers.com;/la-croix-edihg/cloud-adoption-by-industry-2020-6dec62;;;impexflowers.com;66.147.241.27;US;United States;Utah;Provo;-111.6124267578125;40.21580123901367;46606.0;set();geolocation;{};66.147.241.27;cloud adoption by industry 2020 - Impexflowers;Dec 13, 2020 — Share on â€¦ Software engineers represent the largest cohort, ... 2 Cloud Adoption and Risk Report: Work from Home Edition So how does this affect ... the adoption of cloud for data backup/disaster recovery (63 per cent) and ...
6;2020-12-12;Is this the end of the office as we know it? | The Canberra Times;"Dec 12, 2020 — A team of editors was dispatched to a ""disaster recovery centre"" up the ... to five-days-a-week office work now they know what remote working can offer. ... chief executive of the GitLab software development company, all of ...";https://www.canberratimes.com.au/story/7044854/is-this-the-end-of-the-office/;https;www.canberratimes.com.au;/story/7044854/is-this-the-end-of-the-office/;;;canberratimes.com.au;23.198.6.144;US;United States;Illinois;Prospect Heights;-87.92555236816406;42.06269073486328;20940.0;set();geolocation;{};23.198.6.144;Is this the end of the office as we know it? | The Canberra Times;"Dec 12, 2020 — A team of editors was dispatched to a ""disaster recovery centre"" up the ... to five-days-a-week office work now they know what remote working can offer. ... chief executive of the GitLab software development company, all of ..."
7;2020-12-12;Software Testing Jobs in Ludhiana, Punjab February 2021;work from home · software test engineer · software tester · fresher · manual tester · manual testing fresher · testing · software developer. Easily apply to jobs with ...;https://in.indeed.com/Software-Testing-jobs-in-Ludhiana,-Punjab;https;in.indeed.com;/Software-Testing-jobs-in-Ludhiana,-Punjab;;;indeed.com;169.47.19.136;US;United States;Washington;Shaw;-77.02839660644531;38.906898498535156;36351.0;set();geolocation;{};169.47.19.136;Software Testing Jobs in Ludhiana, Punjab February 2021;work from home · software test engineer · software tester · fresher · manual tester · manual testing fresher · testing · software developer. Easily apply to jobs with ...
8;2020-12-12;@therealteeple: 2020;In this day and age of rapid (Agile) software development and automation, we forget ... of disaster would look like, in today's economy, society, and business world. ... adjust accordingly with new work-from-home policies, shelter-in-place orders ...;http://www.teeple.tv/2020/;http;www.teeple.tv;/2020/;;;teeple.tv;74.125.132.121;US;United States;California;Mountain View;-122.07540893554688;37.419158935546875;15169.0;set();geolocation;{};74.125.132.121;@therealteeple: 2020;In this day and age of rapid (Agile) software development and automation, we forget ... of disaster would look like, in today's economy, society, and business world. ... adjust accordingly with new work-from-home policies, shelter-in-place orders ...
10;2020-12-12;facebook data engineer salary london - Pastor Choolwe;Dec 12, 2020 — ... Salaries in London, Software Development Engineer Salaries in London, ... Software engineers on infrastructure teams build, analyze, and improve ... elevate diverse voices, provide support and share stories of resilience. ... You are work from home on wednesdays ” vesting facebook data engineer ...;https://pastorchoolwe.org/how-to-amtyn/6e16b7-facebook-data-engineer-salary-london;https;pastorchoolwe.org;/how-to-amtyn/6e16b7-facebook-data-engineer-salary-london;;;pastorchoolwe.org;108.167.172.137;US;United States;Massachusetts;Burlington;-71.20453643798828;42.50598907470703;46606.0;set();geolocation;{};108.167.172.137;facebook data engineer salary london - Pastor Choolwe;Dec 12, 2020 — ... Salaries in London, Software Development Engineer Salaries in London, ... Software engineers on infrastructure teams build, analyze, and improve ... elevate diverse voices, provide support and share stories of resilience. ... You are work from home on wednesdays ” vesting facebook data engineer ...
