;date;header;summary;link;protocol;domain;path;query;fragment;host_name;ip_address;CountryCode;CountryName;State;City;Longitude;Latitude;Asn;edges;Type;AdditionalData;IpAddress;header_context_true;summary_context_true
0;2020-11-05;SCRUM and Productivity in Software Projects : A Systematic ...;Nov 6, 2020 — Additionally, the paper makes a secondary contribution concerning theoretical lenses applied to understand (software development) team ...;https://www.researchgate.net/publication/258023481_SCRUM_and_Productivity_in_Software_Projects_A_Systematic_Literature_Review;https;www.researchgate.net;/publication/258023481_SCRUM_and_Productivity_in_Software_Projects_A_Systematic_Literature_Review;;;researchgate.net;104.17.33.105;US;United States;California;San Jose;-121.83822631835938;37.330528259277344;13335;set();geolocation;{};104.17.33.105;SCRUM and Productivity in Software Projects : A Systematic ...;Nov 6, 2020 — Additionally, the paper makes a secondary contribution concerning theoretical lenses applied to understand (software development) team ...
1;2020-11-05;Cloud-Sliver;More critical resources will work from home and remote locations. ... customer-touching systems cannot be touched without fear of disaster. ... are modern approachs to software development focused on performance and ... Software engineers once delivered purpose-built apps based on knowledge of how a CPU works.;https://cloud-sliver.com/WebSite/blog;https;cloud-sliver.com;/WebSite/blog;;;cloud-sliver.com;18.191.72.46;US;United States;Ohio;Columbus;-82.99945831298828;39.99557876586914;16509;set();geolocation;{};18.191.72.46;Cloud-Sliver;More critical resources will work from home and remote locations. ... customer-touching systems cannot be touched without fear of disaster. ... are modern approachs to software development focused on performance and ... Software engineers once delivered purpose-built apps based on knowledge of how a CPU works.
2;2020-11-05;Connected Women CEO Honored As Finalist For The Asia ...;Nov 6, 2020 — Though Filipino resilience must be commended, Romero believed that there was a workaround to this heart-breaking trade-off. “Work should ...;https://www.connectedwomen.co/magazine/connected-women-ceo-honored-as-finalist-for-the-asia-ceo-awards-inlife-sheroes-of-the-year/;https;www.connectedwomen.co;/magazine/connected-women-ceo-honored-as-finalist-for-the-asia-ceo-awards-inlife-sheroes-of-the-year/;;;connectedwomen.co;172.67.137.45;US;United States;California;San Francisco;-122.39286041259766;37.76784896850586;13335;set();geolocation;{};172.67.137.45;Connected Women CEO Honored As Finalist For The Asia ...;Nov 6, 2020 — Though Filipino resilience must be commended, Romero believed that there was a workaround to this heart-breaking trade-off. “Work should ...
3;2020-11-05;Security conference 2020 programme | Jisc;Nov 5, 2020 — 15:15. Addressing the challenges with COVID-19 and remote working [watch recording] ...;https://www.jisc.ac.uk/events/jisc-security-conference-2020-03-nov-2020/programme;https;www.jisc.ac.uk;/events/jisc-security-conference-2020-03-nov-2020/programme;;;jisc.ac.uk;52.84.127.123;US;United States;Illinois;Chicago;-87.67124938964844;41.84885025024414;16509;set();geolocation;{};52.84.127.123;Security conference 2020 programme | Jisc;Nov 5, 2020 — 15:15. Addressing the challenges with COVID-19 and remote working [watch recording] ...
4;2020-11-05;View the PDF - Esri;Following the response phase is an opportunity to build resilience. ... For more than 25 years, Esri's Disaster Response Program (DRP) has been helping gov- ernments ... Esri partner GeoMarvel, an Alexandria, Virginia-based geospatial software development company ... The new work-from-home reality was a culture shift.;https://www.esri.com/content/dam/esrisites/en-us/newsroom/arcnews/arcnews-fall-2020.pdf;https;www.esri.com;/content/dam/esrisites/en-us/newsroom/arcnews/arcnews-fall-2020.pdf;;;esri.com;23.207.222.156;US;United States;Illinois;Prospect Heights;-87.92555236816406;42.06269073486328;16625;set();geolocation;{};23.207.222.156;View the PDF - Esri;Following the response phase is an opportunity to build resilience. ... For more than 25 years, Esri's Disaster Response Program (DRP) has been helping gov- ernments ... Esri partner GeoMarvel, an Alexandria, Virginia-based geospatial software development company ... The new work-from-home reality was a culture shift.
5;2020-11-05;01 cover.indd - New Statesman;Nov 6, 2020 — economic resilience to this transition was strong ... work from home indefinitely. In this ... such as software development engineers and data ...;https://www.newstatesman.com/sites/default/files/ns_spotlight_regional_supp_2020.pdf;https;www.newstatesman.com;/sites/default/files/ns_spotlight_regional_supp_2020.pdf;;;newstatesman.com;23.185.0.3;US;United States;California;San Francisco;-122.40872955322266;37.79093933105469;54113;set();geolocation;{};23.185.0.3;01 cover.indd - New Statesman;Nov 6, 2020 — economic resilience to this transition was strong ... work from home indefinitely. In this ... such as software development engineers and data ...
6;2020-11-05;World Cities Report 2020: The Value of Sustainable ... - Issuu;"Nov 5, 2020 — New Urban Agenda, Sendai Framework for Disaster Risk Reduction and Addis Ababa ... that have produced the tools for millions to work from home. ... Ensure urban resilience to climate change and disaster risk reduction; and ... need for sustainable building materials.27 Software engineers in Lilongwe, ...";https://issuu.com/dennismaranga/docs/wcr_2020_report;https;issuu.com;/dennismaranga/docs/wcr_2020_report;;;issuu.com;54.86.55.62;US;United States;Virginia;Ashburn;-77.47419738769531;39.043701171875;14618;set();geolocation;{};54.86.55.62;World Cities Report 2020: The Value of Sustainable ... - Issuu;"Nov 5, 2020 — New Urban Agenda, Sendai Framework for Disaster Risk Reduction and Addis Ababa ... that have produced the tools for millions to work from home. ... Ensure urban resilience to climate change and disaster risk reduction; and ... need for sustainable building materials.27 Software engineers in Lilongwe, ..."
7;2020-11-05;Profiles of the INSURTECH100, the world's most innovative ...;for software development. ... not made for remote working, by being based on the ... rapidly assessing property damage in post-disaster situations for claims ...;https://fintech.global/insurtech100/wp-content/uploads/2020/11/InsurTech100_Summary_2020.pdf;https;fintech.global;/insurtech100/wp-content/uploads/2020/11/InsurTech100_Summary_2020.pdf;;;fintech.global;35.197.206.12;GB;United Kingdom;England;Welling;0.0;51.46659851074219;15169;set();geolocation;{};35.197.206.12;Profiles of the INSURTECH100, the world's most innovative ...;for software development. ... not made for remote working, by being based on the ... rapidly assessing property damage in post-disaster situations for claims ...
8;2020-11-05;The Economic Regulation of Transport Bill should be ... - BBrief;Nov 6, 2020 — ... in this browser for the next time I comment. EDITOR PICKS. Roles are disrupted, but skills prevail – workforce resilience in the... 1st Mar 2021 ...;https://www.bbrief.co.za/2020/11/06/the-economic-regulation-of-transport-bill-should-be-abandoned/;https;www.bbrief.co.za;/2020/11/06/the-economic-regulation-of-transport-bill-should-be-abandoned/;;;bbrief.co.za;196.22.142.73;ZA;South Africa;Gauteng;Johannesburg;28.0563907623291;-26.199169158935547;37153;set();geolocation;{};196.22.142.73;The Economic Regulation of Transport Bill should be ... - BBrief;Nov 6, 2020 — ... in this browser for the next time I comment. EDITOR PICKS. Roles are disrupted, but skills prevail – workforce resilience in the... 1st Mar 2021 ...
9;2020-11-05;DBA, MS SQL Server Job For 0-50 Year Exp In Prosum ...;IT / Software Development - DBA / Datawarehousing ... backup-restore procedures, disaster recovery and performance tuning ofMySQLDB based upon it\\\s DB .;https://www.monsterindia.com/job/dba-ms-sql-server-prosum-technology-services-india-1834581;https;www.monsterindia.com;/job/dba-ms-sql-server-prosum-technology-services-india-1834581;;;monsterindia.com;23.7.109.84;US;United States;Illinois;Prospect Heights;-87.92555236816406;42.06269073486328;16625;set();geolocation;{};23.7.109.84;DBA, MS SQL Server Job For 0-50 Year Exp In Prosum ...;IT / Software Development - DBA / Datawarehousing ... backup-restore procedures, disaster recovery and performance tuning ofMySQLDB based upon it\\\s DB .
